payment_id,customer_id,customer_name,amount,currency,status,payment_date,subscription_id,description,failure_code,refund_id,dispute_id
pi_31d4a295db260a,cus_4e95c3eae9443f,Pacific Wealth Partners,66,AUD,succeeded,2024-07-04,sub_369efcca5c,Monthly subscription - Starter Plan,,,
pi_bf7c30ea51844f,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2024-07-04,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_776ac8cd392881,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2024-07-04,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_65992d5b1ff095,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-07-04,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_c9305d93162f79,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2024-07-04,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_46946c5d478d93,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2024-07-04,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_0216e3ca968de1,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2024-07-05,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_ff4a9650f5f673,cus_61339e5e193c12,Novatech,61,USD,succeeded,2024-07-05,sub_5b2bbb711f,Monthly subscription - Starter Plan,,,
pi_0cf109e2932845,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2024-07-05,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_76c8f9e96eb3b9,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2024-07-05,sub_efa3859148,Monthly subscription - Starter Plan,,,dp_a6c6c
pi_54cd2562f51555,cus_20a9a2d72c1646,Redwood Mfg Corp,67,USD,succeeded,2024-07-05,sub_e620412cfa,Monthly subscription - Starter Plan,,,
pi_756d7bc4151550,cus_ghost_7,Obsidian Group LLC,67,USD,succeeded,2024-07-05,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_5d463e52551d60,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2024-07-05,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_68de83569f1141,cus_1fce00a7160523,TerraForm,50,USD,failed,2024-07-05,sub_5835f65a6f,Monthly subscription - Starter Plan,card_declined,,
pi_f17c3b1fd63f95,cus_e038197be80f49,Nuvola,61,USD,succeeded,2024-07-05,sub_0796a36ab4,Monthly subscription - Starter Plan,,,
pi_b01f91da14f77a,cus_cd778870c444c2,Flux Technology,63,USD,succeeded,2024-07-05,sub_ec3199e372,Monthly subscription - Starter Plan,,,
pi_a88e7299c66a55,cus_460e467bcc54c2,Wavelength,64,USD,succeeded,2024-07-05,sub_9604100bc0,Monthly subscription - Starter Plan,,,
pi_437017c4d1ad8f,cus_4d275f821fb9e6,CarePath,56,USD,succeeded,2024-07-05,sub_7795bb1a56,Monthly subscription - Starter Plan,,,
pi_7ee235a1f57c4b,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2024-07-05,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_528063ad474a70,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2024-07-05,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_7eb54221c822b4,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2024-07-05,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_f33914f17b62f6,cus_b51db706d81fac,Pacifica Ind,52,AUD,succeeded,2024-07-05,sub_7303a76e8b,Monthly subscription - Starter Plan,,,
pi_42172ddc75756c,cus_06927daa65eff3,FreshMarket,64,USD,succeeded,2024-07-05,sub_c7631036b8,Monthly subscription - Starter Plan,,,dp_441f3
pi_63c832a95185dc,cus_d45952b929bb5d,LearnSphere Inc.,69,USD,succeeded,2024-07-05,sub_1ecde13b6d,Monthly subscription - Starter Plan,,,
pi_0baa661f91f2d8,cus_1fce00a7160523,TerraForm,50,USD,succeeded,2024-07-06,sub_5835f65a6f,Monthly subscription - Starter Plan,,,
pi_058c12d47b3695,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,succeeded,2024-07-06,sub_5d05c93890,Monthly subscription - Starter Plan,,,
pi_078625503440a5,cus_28d165c6bb7575,CoreStack,62,USD,succeeded,2024-07-07,sub_7e69aa118c,Monthly subscription - Starter Plan,,,
pi_1d6c14ce1abfde,cus_ghost_5,Cascadia Net,63,AUD,succeeded,2024-07-09,sub_9b8c80d074,Monthly subscription - Starter Plan,,,
pi_ccccb7aa7063c3,cus_8493bd819465d4,Meridian Health,66,USD,succeeded,2024-08-01,sub_325dd6bd3a,Monthly subscription - Starter Plan,,,
pi_2de4e85cf51512,cus_d80d5ae55812c6,Lumin Digital,64,USD,succeeded,2024-08-01,sub_26db10a77a,Monthly subscription - Starter Plan,,,
pi_c3fac5fcb8d56d,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,succeeded,2024-08-01,sub_af2e369163,Monthly subscription - Starter Plan,,,
pi_981188ae855e90,cus_ghost_1,FreshStart,55,USD,succeeded,2024-08-01,sub_0004e7221f,Monthly subscription - Starter Plan,,,
pi_5978acd0530efe,cus_da69f8f2ac6cd5,Datastream,66,USD,succeeded,2024-08-01,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_d2a6c3ada55698,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2024-08-01,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_66277b4d193293,cus_e83048a79b4be7,Silverline Technology,64,USD,succeeded,2024-08-01,sub_ec65755003,Monthly subscription - Starter Plan,,,
pi_dbc0127932b18c,cus_8467288c9dd76f,Nextera,50,USD,succeeded,2024-08-01,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_3dc19b7526dd00,cus_1fce00a7160523,TerraForm,50,USD,failed,2024-08-01,sub_5835f65a6f,Monthly subscription - Starter Plan,expired_card,,
pi_eddb31d23da020,cus_ca46d5c407c864,Codex,66,USD,succeeded,2024-08-01,sub_d3d6ccf329,Monthly subscription - Starter Plan,,,
pi_67822cbabbc440,cus_49f892848d5506,Alpine Data,53,USD,succeeded,2024-08-01,sub_1df0c5b2ab,Monthly subscription - Starter Plan,,,
pi_5bd5164ca8ecf7,cus_03177a5b150677,Helix,49,USD,succeeded,2024-08-01,sub_daaf6f92c1,Monthly subscription - Starter Plan,,,
pi_40bc59bd2ff08a,cus_d9fbf396c0c3d6,BioSync,52,USD,succeeded,2024-08-01,sub_6f2a477bb0,Monthly subscription - Starter Plan,,,
pi_36d98db7eae853,cus_d661a5c98932e5,Aether Med,63,USD,succeeded,2024-08-01,sub_ba46d8e7ad,Monthly subscription - Starter Plan,,,
pi_2d6e46339a161f,cus_8012243767b881,PulsePoint,49,USD,succeeded,2024-08-01,sub_a766b47cb7,Monthly subscription - Starter Plan,,,
pi_a24ef361b2e489,cus_69071430d505f7,Sterling Wealth Management,58,USD,succeeded,2024-08-01,sub_9757d0f539,Monthly subscription - Starter Plan,,,
pi_27ebbce69d81e4,cus_4e95c3eae9443f,Pacific Wealth Partners,66,AUD,succeeded,2024-08-01,sub_369efcca5c,Monthly subscription - Starter Plan,,,
pi_c94f336e2bf815,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2024-08-01,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_65ede491b505d4,cus_d45952b929bb5d,LearnSphere Inc.,69,USD,succeeded,2024-08-01,sub_1ecde13b6d,Monthly subscription - Starter Plan,,,
pi_cfd96fe62ab497,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2024-08-01,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_bd7a0934e1dcd3,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2024-08-02,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_8ab26ca65ff371,cus_ghost_2,MicroSolutions LLC,58,USD,failed,2024-08-02,sub_7f5a4afe8d,Monthly subscription - Starter Plan,insufficient_funds,,
pi_422c9acdfbde23,cus_ghost_4,Brightfield Corporation,60,USD,succeeded,2024-08-02,sub_4fb9b3c76e,Monthly subscription - Starter Plan,,,
pi_106423fd14feab,cus_ghost_7,Obsidian Group LLC,67,USD,succeeded,2024-08-02,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_b956458ec3ebee,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,succeeded,2024-08-02,sub_5d05c93890,Monthly subscription - Starter Plan,,,
pi_9247bb4578d751,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2024-08-02,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_c2afca9f29b8b8,cus_0af1ed0232ce76,Zenith AI Corp,57,JPY,succeeded,2024-08-02,sub_31b0ff9670,Monthly subscription - Starter Plan,,,
pi_c586c21795ab77,cus_03b63c8ec36c89,Aurora Technology,53,JPY,succeeded,2024-08-02,sub_b2d72b2ada,Monthly subscription - Starter Plan,,,
pi_b710ef856c8d6f,cus_e038197be80f49,Nuvola,61,USD,succeeded,2024-08-02,sub_0796a36ab4,Monthly subscription - Starter Plan,,,
pi_0e973840866ae3,cus_4d275f821fb9e6,CarePath,56,USD,succeeded,2024-08-02,sub_7795bb1a56,Monthly subscription - Starter Plan,,,
pi_040c060af14fca,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2024-08-02,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_08e9bb4c4846f4,cus_65fe531d7e9deb,Rhine Ind.,50,USD,succeeded,2024-08-02,sub_cdfe55943d,Monthly subscription - Starter Plan,,,
pi_6eb6cee060e9ce,cus_f4876da833a2b4,Mercado,69,USD,succeeded,2024-08-02,sub_fba0962977,Monthly subscription - Starter Plan,,,
pi_d8b7f58bc65107,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2024-08-02,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_a8a8d2e3e7225a,cus_3c543e2cfb5971,EduNova Group,55,USD,succeeded,2024-08-02,sub_c23a9bafb0,Monthly subscription - Starter Plan,,,
pi_929885a0da9e42,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-08-02,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_57ed085d2f9a0f,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2024-08-02,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_3d2d2b988fd05c,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2024-08-02,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_c290530ad6d026,cus_61339e5e193c12,Novatech,61,USD,succeeded,2024-08-03,sub_5b2bbb711f,Monthly subscription - Starter Plan,,,
pi_db01a29d1f2c4e,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2024-08-03,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_596fdfe1be2591,cus_ghost_5,Cascadia Net,63,AUD,succeeded,2024-08-03,sub_9b8c80d074,Monthly subscription - Starter Plan,,,
pi_a27d742b45917e,cus_9020abd1d1f8d9,ByteForge Inc.,66,USD,succeeded,2024-08-03,sub_79bfcc835a,Monthly subscription - Starter Plan,,,
pi_5b24c52b3a6481,cus_a609b8456151ef,Arcus Tech,57,USD,succeeded,2024-08-03,sub_7bc37569b5,Monthly subscription - Starter Plan,,,
pi_0c894936315cb9,cus_1efa49136465fd,NightOwl,54,USD,succeeded,2024-08-03,sub_907ec2b2d2,Monthly subscription - Starter Plan,,,
pi_5e9b87e1af797b,cus_b62736a32e44c9,DragonCloud,60,AUD,succeeded,2024-08-03,sub_08673992b8,Monthly subscription - Starter Plan,,,
pi_af140b6e008487,cus_4bdda14d2d6aa7,Cortex Auto,56,USD,succeeded,2024-08-03,sub_1867a8071b,Monthly subscription - Starter Plan,,,
pi_cd4cefafa43b63,cus_646dd881c66d3e,NovaCare,64,USD,succeeded,2024-08-03,sub_f0e6807ab3,Monthly subscription - Starter Plan,,,
pi_d3520a8031fc64,cus_e0e16b0264d295,Pacific Health,53,JPY,succeeded,2024-08-03,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_52ab10c7994c0e,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2024-08-03,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_83ef2e5f12736a,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,succeeded,2024-08-03,sub_c6daeeeb23,Monthly subscription - Starter Plan,,,
pi_4fef679ce5f975,cus_397bd1e727420b,TrustBank,64,USD,succeeded,2024-08-03,sub_ef475056d1,Monthly subscription - Starter Plan,,,
pi_735776d1a3ac7f,cus_b51db706d81fac,Pacifica Ind,52,AUD,succeeded,2024-08-03,sub_7303a76e8b,Monthly subscription - Starter Plan,,,
pi_540a000ba61ba9,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2024-08-03,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_40dc650f9c0fbb,cus_985cec4f36ecb3,Nordic Shops AB,69,USD,succeeded,2024-08-03,sub_46da92a36f,Monthly subscription - Starter Plan,,,
pi_2bd129364a0e1f,cus_10cf809dcc314d,EduPath Learning,60,USD,succeeded,2024-08-03,sub_879024d917,Monthly subscription - Starter Plan,,,
pi_7bcab2eb81b876,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2024-08-04,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_62ab6a771d5c71,cus_fb1bef5252b66f,Atlas Logistics,54,USD,failed,2024-08-04,sub_de6d830fb3,Monthly subscription - Starter Plan,card_declined,,
pi_013ed32f9514b2,cus_675db60f9af48a,Prism Software Solutions,51,USD,succeeded,2024-08-04,sub_9b1aca151b,Monthly subscription - Starter Plan,,,
pi_c7b14642f5354f,cus_2121d650de2061,Stratos Cloud Services,66,USD,succeeded,2024-08-04,sub_7af8bfbb0a,Monthly subscription - Starter Plan,,,
pi_8e70da35d5b595,cus_92e54220d7077f,Pinnacle Retail Group,60,USD,succeeded,2024-08-04,sub_8778752b97,Monthly subscription - Starter Plan,,,
pi_0214817dcca489,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2024-08-04,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_f65dd413d35e41,cus_308ff12808d563,Vanta,55,USD,succeeded,2024-08-04,sub_5b96a14675,Monthly subscription - Starter Plan,,,
pi_81f4d524ab6075,cus_d393f6b7110b8b,Kinetic Sys,69,AUD,succeeded,2024-08-04,sub_18a0b19d7a,Monthly subscription - Starter Plan,,,
pi_1bcb797a10e4e4,cus_a4bfb38cd70160,DigitalBridge,60,USD,failed,2024-08-04,sub_0e67e24c5e,Monthly subscription - Starter Plan,insufficient_funds,,
pi_c71c2a2bf51e71,cus_549285f1446fff,Cirrus Logic,68,USD,succeeded,2024-08-04,sub_514ae80358,Monthly subscription - Starter Plan,,,
pi_e8b752c7f1bc8a,cus_242982f7ed6745,Lightspeed,66,USD,succeeded,2024-08-04,sub_a6f518f0fb,Monthly subscription - Starter Plan,,,
pi_6c9d89dda01833,cus_f781c020ff2e00,OmniCore,66,AUD,succeeded,2024-08-04,sub_034f5eb7e7,Monthly subscription - Starter Plan,,,
pi_18b11aa69a34e1,cus_460e467bcc54c2,Wavelength,64,USD,succeeded,2024-08-04,sub_9604100bc0,Monthly subscription - Starter Plan,,,
pi_4f2da6bde068bb,cus_c20373b3e08f3a,EdgePoint,68,JPY,succeeded,2024-08-04,sub_dfdf08b26a,Monthly subscription - Starter Plan,,,
pi_62a004f58549ee,cus_8e93322e1dfccd,Vitality Health,58,USD,succeeded,2024-08-04,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_774d136d722250,cus_2613a2523e4d01,Centric Health Solutions,66,USD,succeeded,2024-08-04,sub_86c8aeec5c,Monthly subscription - Starter Plan,,,
pi_4010ca8924b241,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2024-08-04,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,
pi_392d09b8294493,cus_af6f3ae811966c,Moneta,49,USD,succeeded,2024-08-04,sub_b7dee5269c,Monthly subscription - Starter Plan,,,
pi_a2e35de10fb3d4,cus_2c6d86bb24f217,Fortis Capital,65,USD,succeeded,2024-08-04,sub_42af34ea48,Monthly subscription - Starter Plan,,,
pi_47a06db652373d,cus_3fdcf6b3bb3868,Precision Dynamics Corp,68,USD,succeeded,2024-08-04,sub_928cb3fcc0,Monthly subscription - Starter Plan,,,
pi_77b934cb3cd38b,cus_c34f1493b1fb89,Steelbridge,65,USD,succeeded,2024-08-04,sub_e9a23b0810,Monthly subscription - Starter Plan,,,
pi_fa4328b3b8b5f8,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2024-08-04,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_b3b2c5914c0731,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2024-08-04,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_b9dfef97791f75,cus_06927daa65eff3,FreshMarket,64,USD,succeeded,2024-08-04,sub_c7631036b8,Monthly subscription - Starter Plan,,,dp_6ac98
pi_0220004df100ee,cus_1940a0c5e46868,Bazaar Tech,56,AUD,succeeded,2024-08-04,sub_f46e202ec1,Monthly subscription - Starter Plan,,,
pi_eeac8bd4ae967f,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2024-08-04,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_36f30f7de32f44,cus_b7b9e7fc99ae5a,Vanguard,68,USD,succeeded,2024-08-04,sub_5de6d7f0b9,Monthly subscription - Starter Plan,,,
pi_91238af01f1e23,cus_1fce00a7160523,TerraForm,50,USD,succeeded,2024-08-04,sub_5835f65a6f,Monthly subscription - Starter Plan,,,
pi_b4ff36b3d206c6,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2024-08-05,sub_efa3859148,Monthly subscription - Starter Plan,,,
pi_2e5079271dd885,cus_20a9a2d72c1646,Redwood Mfg Corp,67,USD,succeeded,2024-08-05,sub_e620412cfa,Monthly subscription - Starter Plan,,,
pi_82c59d6d2ea6ce,cus_ghost_3,Tiny Stack Inc.,50,USD,succeeded,2024-08-05,sub_b04951a2fd,Monthly subscription - Starter Plan,,,
pi_20d36a4d5da713,cus_ghost_6,PolarStar Technology,69,USD,succeeded,2024-08-05,sub_c58d63b332,Monthly subscription - Starter Plan,,,
pi_3f242caf999355,cus_ghost_8,Zephyr Analytics Inc.,61,USD,succeeded,2024-08-05,sub_89d85c2c55,Monthly subscription - Starter Plan,,,
pi_3ab1962d1a15bc,cus_f88e876a7749d4,Ironclad Sec,66,USD,succeeded,2024-08-05,sub_27caaeec6e,Monthly subscription - Starter Plan,,,
pi_8c10d3be4e7a2c,cus_28d165c6bb7575,CoreStack,62,USD,failed,2024-08-05,sub_7e69aa118c,Monthly subscription - Starter Plan,insufficient_funds,,
pi_918ffe47457ac2,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2024-08-05,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_78cbd8636aad6a,cus_cd778870c444c2,Flux Technology,63,USD,succeeded,2024-08-05,sub_ec3199e372,Monthly subscription - Starter Plan,,,
pi_e0e1d485987269,cus_7fb8d86cdb7ad4,Sapient,66,USD,succeeded,2024-08-05,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_e9a62e2677c23e,cus_53aa5eb0f9eb6e,HealthGrid Inc.,53,USD,succeeded,2024-08-05,sub_7d5a6231b7,Monthly subscription - Starter Plan,,,dp_dc9af
pi_155cf5384bc2e5,cus_8bf4a9e34fac60,WellCore,54,USD,succeeded,2024-08-05,sub_2ab0963915,Monthly subscription - Starter Plan,,,
pi_4b85559afe3ca0,cus_425a23857e9b77,BankTech,51,USD,succeeded,2024-08-05,sub_daa8ac401c,Monthly subscription - Starter Plan,,,
pi_2b354f18431ea6,cus_1c8cc503d42203,Finova,60,AUD,succeeded,2024-08-05,sub_8d01119f31,Monthly subscription - Starter Plan,,,
pi_5ddf6be888c930,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2024-08-05,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_7294d1bcf3e168,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2024-08-05,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_37dce27a38065a,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2024-08-05,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_d8003dc0483deb,cus_95c2aef7103675,GreenVolt Power,54,USD,succeeded,2024-08-05,sub_efaa729196,Monthly subscription - Starter Plan,,,
pi_525584c32fc59b,cus_54403fe2e35a9c,Renewable Dyn.,60,USD,succeeded,2024-08-05,sub_a6d0056d24,Monthly subscription - Starter Plan,,,
pi_4e1ffd4f63d440,cus_ghost_2,MicroSolutions LLC,58,USD,succeeded,2024-08-05,sub_7f5a4afe8d,Monthly subscription - Starter Plan,,,
pi_505c8a91befda4,cus_28d165c6bb7575,CoreStack,62,USD,succeeded,2024-08-06,sub_7e69aa118c,Monthly subscription - Starter Plan,,,
pi_2f7cb011eda634,cus_ghost_7,Obsidian Group LLC,67,USD,refunded,2024-08-14,sub_3684625d41,Refund for payment pi_106423fd14feab,,re_baec251cb5,
pi_1b26afed85c6ef,cus_2121d650de2061,Stratos Cloud Services,66,USD,succeeded,2024-09-01,sub_7af8bfbb0a,Monthly subscription - Starter Plan,,,
pi_5e5534c81b43e1,cus_ghost_2,MicroSolutions LLC,58,USD,succeeded,2024-09-01,sub_7f5a4afe8d,Monthly subscription - Starter Plan,,,
pi_04998050d3719e,cus_ghost_6,PolarStar Technology,69,USD,succeeded,2024-09-01,sub_c58d63b332,Monthly subscription - Starter Plan,,,
pi_2638b892e7c3b6,cus_a46faa7e97fc31,Nebula Systems Inc.,54,USD,succeeded,2024-09-01,sub_218569f84b,Monthly subscription - Starter Plan,,,
pi_8fe965bd74ea0d,cus_a609b8456151ef,Arcus Tech,57,USD,succeeded,2024-09-01,sub_7bc37569b5,Monthly subscription - Starter Plan,,,
pi_12bc75327d9853,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2024-09-01,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_8af161ba6d9cee,cus_a4bfb38cd70160,DigitalBridge,60,USD,succeeded,2024-09-01,sub_0e67e24c5e,Monthly subscription - Starter Plan,,,
pi_68d4d1a1185f71,cus_53aa5eb0f9eb6e,HealthGrid Inc.,53,USD,succeeded,2024-09-01,sub_7d5a6231b7,Monthly subscription - Starter Plan,,,
pi_2f2b60024593bb,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2024-09-01,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,dp_230fc
pi_dc92f7486630d0,cus_eb6024f1d974d8,Genome,63,USD,succeeded,2024-09-01,sub_0efb1c6231,Monthly subscription - Starter Plan,,,
pi_02437ff43ac802,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,succeeded,2024-09-01,sub_c6daeeeb23,Monthly subscription - Starter Plan,,,
pi_352462bf1cde47,cus_397bd1e727420b,TrustBank,64,USD,succeeded,2024-09-01,sub_ef475056d1,Monthly subscription - Starter Plan,,,
pi_25c97ae66d231c,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2024-09-01,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_34fd2633e873e0,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2024-09-01,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_6ce6dc8a3a65b1,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2024-09-01,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_3d2f6426df0f26,cus_1940a0c5e46868,Bazaar Tech,56,AUD,succeeded,2024-09-01,sub_f46e202ec1,Monthly subscription - Starter Plan,,,
pi_8b51f6d60883f3,cus_d45952b929bb5d,LearnSphere Inc.,69,USD,succeeded,2024-09-01,sub_1ecde13b6d,Monthly subscription - Starter Plan,,,
pi_fba51e802c15c2,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-09-01,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_9b5b31855b8e48,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2024-09-02,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_de6731ef07f481,cus_e83048a79b4be7,Silverline Technology,64,USD,succeeded,2024-09-02,sub_ec65755003,Monthly subscription - Starter Plan,,,
pi_b371a153aa20b7,cus_1fce00a7160523,TerraForm,50,USD,succeeded,2024-09-02,sub_5835f65a6f,Monthly subscription - Starter Plan,,,
pi_1dbaaac3d71a22,cus_308ff12808d563,Vanta,18000,USD,succeeded,2024-09-02,sub_5b96a14675,Annual subscription - Enterprise Plan,,,
pi_204b28517d0592,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2024-09-02,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_6e65f970078106,cus_7fb8d86cdb7ad4,Sapient,66,USD,succeeded,2024-09-02,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_e3d8a1879dd523,cus_4d275f821fb9e6,CarePath,56,USD,succeeded,2024-09-02,sub_7795bb1a56,Monthly subscription - Starter Plan,,,
pi_f9558d6a8dfee0,cus_d661a5c98932e5,Aether Med,63,USD,succeeded,2024-09-02,sub_ba46d8e7ad,Monthly subscription - Starter Plan,,,
pi_57f4f3a06fa50f,cus_e0e16b0264d295,Pacific Health,53,JPY,succeeded,2024-09-02,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_91ce4bda6ddd9d,cus_65fe531d7e9deb,Rhine Ind.,50,USD,succeeded,2024-09-02,sub_cdfe55943d,Monthly subscription - Starter Plan,,,
pi_6e93ef6b9e3c93,cus_985cec4f36ecb3,Nordic Shops AB,69,USD,succeeded,2024-09-02,sub_46da92a36f,Monthly subscription - Starter Plan,,,
pi_837ab84b14644f,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2024-09-02,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_76c434912a3814,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2024-09-02,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_f0a352b2a9f53c,cus_95c2aef7103675,GreenVolt Power,54,USD,succeeded,2024-09-02,sub_efaa729196,Monthly subscription - Starter Plan,,,
pi_684e6afd62fe21,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2024-09-02,sub_4e048165b8,Monthly subscription - Starter Plan,,,
